#Month,Day,1980's Average,1990's Average,2000's Average,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
05,04,13196094,12950438,12615828,-9999,12699844,12285156,12524375,12092031,12489375,12735000,13012500,12862188,12434375,12709531,12705000
05,05,13162844,12910750,12563344,-9999,12633594,12162656,12466719,12003594,12406406,12705781,12977188,12757344,12414219,12659063,12699063
05,06,13098906,12874938,12517344,-9999,12539375,12061094,12430938,11960781,12370469,12680469,12910000,12643750,12440313,12657500,12584375
05,07,13019618,12837000,12470594,-9999,12457188,12020469,12405156,11943125,12318281,12630313,12853750,12553125,12396406,12640469,12525781
05,08,12966806,12794500,12428391,-9999,12402344,12003594,12360000,11916563,12284688,12569531,12805000,12477031,12324063,12641406,12412969
05,09,12914201,12749750,12388016,-9999,12356406,11971250,12343594,11901563,12229688,12495156,12757656,12419688,12269688,12618594,12351406
05,10,12845438,12708313,12344453,-9999,12317813,11932813,12278906,11873125,12174844,12461406,12683281,12324063,12211094,12522813,12334844
05,11,12827156,12665875,12290094,-9999,12299219,11901406,12197969,11850469,12105156,12376719,12641250,12253906,12152969,12495938,12345156
05,12,12806719,12631750,12245078,-9999,12294531,11871406,12133125,11826406,12038906,12309531,12557656,12220938,12088594,12400625,12388281
05,13,12779969,12578438,12205266,-9999,12272969,11825313,12144531,11799063,12009063,12285625,12510625,12197656,12040313,12348281,12230000
05,14,12737563,12528000,12169188,-9999,12246719,11775000,12129375,11785781,11985469,12241719,12473125,12173906,11994844,12315469,12104688
05,15,12698469,12477375,12129719,-9999,12209688,11726250,12108750,11754688,11950625,12182188,12441406,12071563,11935938,12217188,12108438
05,16,12653156,12432000,12085750,-9999,12169375,11680938,12079063,11685781,11905313,12133594,12389375,12015469,11866250,12108750,12200469
05,17,12609344,12373875,12035453,-9999,12144219,11669063,12058438,11618438,11885781,12088750,12305156,11919219,11829688,12019844,12148594
05,18,12567094,12322438,11980922,-9999,12106094,11625313,12033438,11592656,11878906,11999063,12213281,11826719,11784531,11995156,12077031
05,19,12528094,12262813,11927188,-9999,12045000,11560938,12026563,11559844,11852344,11871875,12097344,11763438,11741094,11986875,12035938
05,20,12483375,12211250,11872781,-9999,12006563,11498125,11984219,11524688,11810156,11777500,12096250,11687969,11685000,11931875,11968594
05,21,12437625,12157313,11817297,-9999,11959375,11440781,11934063,11496563,11755469,11748281,12054219,11614219,11618906,11866875,11941094
05,22,12392219,12111688,11765375,-9999,11935469,11405000,11865938,11427344,11705938,11728281,11977500,11554063,11573125,11763906,11917813
