1982	1	28	15.83	67.97	18.661
1982	1	30	15.849	67.532	19.402
1982	2	1	15.948	67.563	19.348
1982	2	3	15.96	67.841	18.877
1982	2	5	15.938	67.818	18.917
1982	2	7	15.92	68.111	18.427
1982	2	9	15.937	68.623	17.584
1982	2	11	15.864	68.333	18.058
1982	2	13	15.939	67.834	18.889
1982	2	15	15.926	68.129	18.397
1982	2	17	16.136	67.959	18.68
1982	2	19	16.186	67.811	18.929
1982	2	21	16.189	67.84	18.879
1982	2	23	16.229	67.283	19.827
1982	2	25	16.406	67.203	19.967
1982	2	27	16.438	67.18	20.005
1982	3	1	16.348	67.16	20.04
1982	3	3	16.438	67.232	19.917
1982	3	5	16.413	67.201	19.97
1982	3	7	16.403	67.193	19.983
1982	3	9	16.264	67.525	19.412
1982	3	11	16.268	67.607	19.274
1982	3	13	16.099	67.67	19.167
1982	3	15	16.055	68.046	18.535
1982	3	17	15.994	67.884	18.806
1982	3	19	16.017	67.548	19.373
1982	3	21	16.028	67.567	19.342
1982	3	23	16.047	67.455	19.533
1982	3	25	16.055	67.191	19.986
1982	3	27	15.976	67.499	19.457
1982	3	29	16.062	67.44	19.558
1982	3	31	16.116	66.945	20.415
1982	4	2	16.041	67.373	19.673
1982	4	4	16.051	67.14	20.075
1982	4	6	15.934	67.177	20.01
1982	4	8	15.73	67.519	19.423
1982	4	10	15.712	67.569	19.337
1982	4	12	15.63	67.463	19.519
1982	4	14	15.735	67.366	19.685
1982	4	16	15.609	67.195	19.981
1982	4	18	15.544	67.677	19.154
1982	4	20	15.531	67.611	19.267
1982	4	22	15.391	68.442	17.879
1982	4	24	15.283	68.221	18.244
1982	4	26	15.248	68.313	18.091
1982	4	28	15.234	68.008	18.598
1982	4	30	15.183	68.176	18.318
1982	5	2	14.92	68.438	17.886
1982	5	4	14.789	68.786	17.321
1982	5	6	14.648	69.238	16.598
1982	5	8	14.438	69.585	16.054
1982	5	10	14.306	69.5	16.187
1982	5	12	14.232	69.538	16.127
